Дата,Время,Цена
2025-03-08,03:01:53,154000000
2025-03-08,05:01:53,154000000
2025-03-08,07:01:53,152000000
2025-03-08,09:01:53,150000000
2025-03-08,11:01:53,150000000
2025-03-08,13:01:53,151000000
2025-03-08,15:01:53,153000000
2025-03-08,17:01:53,159000000
2025-03-08,19:01:53,159000000
2025-03-08,21:01:53,162000000
2025-03-08,23:01:53,161000000
2025-03-08,01:01:53,166000000
