Дата,Время,Цена
2025-03-11,02:36:46,287000000
2025-03-11,04:36:46,291000000
2025-03-11,06:36:46,296000000
2025-03-11,08:36:46,296000000
2025-03-11,10:36:46,283000000
2025-03-11,12:36:46,276000000
