Дата,Время,Цена
2025-03-08,00:37:10,122000000
2025-03-08,02:37:10,122000000
2025-03-08,04:37:10,126000000
2025-03-08,06:37:10,128000000
2025-03-08,08:37:10,128000000
2025-03-08,10:37:10,128000000
2025-03-08,12:37:10,128000000
2025-03-08,14:37:10,124000000
2025-03-08,16:37:10,124000000
2025-03-08,18:37:10,125000000
2025-03-08,20:37:10,129000000
2025-03-08,22:37:10,130000000
2025-03-08,00:37:10,132000000
