Дата,Время,Цена,Изменение (%),Мин,Макс
2025-03-15,02:36:46,198000000,+1.02%,188 000 000,207 000 000
2025-03-15,04:36:46,202000000,+2.02%,191 000 000,212 000 000
2025-03-15,06:36:46,206000000,+1.48%,195 000 000,216 000 000
