Дата,Время,Цена,Изменение (%),Мин,Макс
2025-03-17,01:25:47,98300000,+1.97%,93 300 000,103 000 000
2025-03-17,02:37:23,98300000,+1.97%,93 300 000,103 000 000
2025-03-17,04:37:22,97000000,-1.32%,92 100 000,101 000 000
2025-03-17,07:46:28,95200000,-1.75%,90 400 000,99 900 000
2025-03-17,08:37:22,95200000,-1.75%,90 400 000,99 900 000
