Дата,Время,Цена,Изменение (%),Мин,Макс
2025-03-17,00:48:10,66000000,+3.61%,62 700 000,69 300 000
2025-03-17,02:48:09,67500000,+2.27%,64 100 000,70 800 000
2025-03-17,04:48:12,69500000,+2.96%,66 000 000,72 900 000
2025-03-17,06:48:10,71500000,+2.88%,67 900 000,75 000 000
2025-03-17,08:48:09,68900000,-3.64%,65 400 000,72 300 000
