Дата,Время,Цена
2025-03-08,02:36:46,233000000
2025-03-08,04:36:46,229000000
2025-03-08,06:36:46,231000000
2025-03-08,08:36:46,238000000
2025-03-08,10:36:46,233000000
2025-03-08,12:36:46,233000000
2025-03-08,14:36:46,241000000
2025-03-08,16:36:46,244000000
2025-03-08,18:36:46,241000000
2025-03-08,20:36:46,245000000
2025-03-08,22:36:46,252000000
