Дата,Время,Цена,Изменение,Мин. цена,Макс. цена
2025-03-15,05:10:34,393000000,+2.88%,373 000 000,412 000 000
2025-03-15,09:10:34,373000000,-0.8%,354 000 000,391 000 000
2025-04-04,23:35:03,0,0%,NA,NA
2025-04-04,23:44:32,0,0%,NA,NA
2025-04-04,23:57:46,0,0%,NA,NA
2025-04-05,10:05:51,0,0%,NA,NA
2025-04-05,12:03:43,0,0%,NA,NA
2025-04-05,13:11:57,0,0%,NA,NA
2025-04-05,15:13:14,0,0%,NA,NA
2025-04-05,16:08:56,0,0%,NA,NA
2025-04-05,16:24:13,0,0%,NA,NA
2025-04-05,16:38:47,0,0%,NA,NA
2025-04-05,16:43:35,0,0%,NA,NA
2025-04-05,17:11:54,0,0%,NA,NA
2025-04-05,19:12:11,0,0%,NA,NA
2025-04-05,21:12:28,0,0%,NA,NA
2025-04-05,23:11:45,0,0%,NA,NA
2025-04-06,01:12:02,0,0%,NA,NA
2025-04-06,03:12:16,0,0%,NA,NA
2025-04-06,05:11:29,0,0%,NA,NA
2025-04-06,07:12:42,0,0%,NA,NA
2025-04-06,09:11:55,0,0%,NA,NA
2025-04-06,11:13:08,0,0%,NA,NA
2025-04-06,13:13:21,0,0%,NA,NA
2025-04-06,15:11:38,0,0%,NA,NA
2025-04-06,17:11:55,0,0%,NA,NA
2025-04-06,19:12:09,0,0%,NA,NA
2025-04-06,21:12:26,0,0%,NA,NA
2025-04-06,23:12:40,0,0%,NA,NA
